ONTOLOGY,ID,Description,NES,setSize,pvalue,p.adjust,core_enrichment
BP,GO:0033157,regulation of intracellular protein transport,0.6553877791680103,11,0.8705882352941177,1,APOD/VAMP7/VAMP7
BP,GO:0043065,positive regulation of apoptotic process,0.6670174000791332,25,0.8728323699421965,1,PDCD6/AKR1C3/CARD9/PIDD1/BAX/NUPR1/MCL1
BP,GO:0001667,ameboidal-type cell migration,-0.6324245138360245,14,0.875,1,PAK1/PKN2/DOCK5/PIK3CA/APPL2/SRPX2/FUT1/STARD13/TGFBR1/CLASP2
CC,GO:0012506,vesicle membrane,0.6798533841927207,19,0.8757281553398059,1,MCFD2/PDCD6/STX12/VAMP7/VAMP7
BP,GO:0043687,post-translational protein modification,0.6582015547151405,15,0.8757396449704142,1,CALU/KLHL9/MBTPS1/WSB1
BP,GO:0045930,negative regulation of mitotic cell cycle,0.6583827990820375,15,0.8757396449704142,1,CDKN1A/PIDD1/BAX/TRIAP1/CDK4/CHFR
BP,GO:0016569,covalent chromatin modification,-0.6598709900195415,22,0.8757894736842106,1,KDM3A/TBL1XR1/ING4/TRMT112/CDK5/LDB1/RYBP/TADA3/RTF1/PRMT2/MAP3K7/PHF8/TTLL12/RPS6KA4/RNF168/KANSL3/SUDS3/DTX3L/KDM7A/PADI3/PRKAA2
BP,GO:0016570,histone modification,-0.6598709900195415,22,0.8757894736842106,1,KDM3A/TBL1XR1/ING4/TRMT112/CDK5/LDB1/RYBP/TADA3/RTF1/PRMT2/MAP3K7/PHF8/TTLL12/RPS6KA4/RNF168/KANSL3/SUDS3/DTX3L/KDM7A/PADI3/PRKAA2
CC,GO:0005759,mitochondrial matrix,-0.6356517441509435,13,0.8765182186234818,1,ISCU/HSD17B10/TK2/MTRF1L/SDHAF2/PTPN1/IDH3G/MTHFD1L/ATG4D/ALDH4A1/CS/ARG2
BP,GO:0055065,metal ion homeostasis,-0.636725879179856,13,0.8765182186234818,1,PDZD8/MYO5A/TRPM7/DIAPH1/TMEM199/ANXA7/CNNM4
CC,GO:0044297,cell body,0.6657892551458476,16,0.876953125,1,APOD/RIC3/ACTA2
BP,GO:0051179,localization,0.7675040018468169,182,0.8773747841105354,1,CLDN3/ADCY1/C15orf48/UCP2/NDRG4/ATG9B/CALML5/APOD/PDE4B/RASL10B/RTP4/MET/CLDN1/BANF1/MCFD2/PDCD6/BOD1/STX12/TAPT1/RIC3/C6orf120/CDKN1A/VAMP7/VAMP7
BP,GO:0044087,regulation of cellular component biogenesis,0.70241410624117,46,0.8778625954198473,1,CLDN3/APOD/ERCC5/MET/CLDN1/TAPT1
BP,GO:0051172,negative regulation of nitrogen compound metabolic process,-0.7467489829584114,79,0.8779443254817987,1,SUDS3/CBX5/AGO4/ATAD2B/DUS2/SMG6/HMG20A/ZHX2/DTX3L/PPP1R14A/TOB2/NEDD4/CDK6/KLF11/WWC2/PRKAR2A/SAMD4A/PPP1R14C/PTPRB/ZMYND11/ACVR2B/RPS6KA1/PRKAA2/SCML1/TAB1
BP,GO:0070925,organelle assembly,-0.7083796456707154,43,0.8779443254817987,1,SDC1/PRKAA2/PLA2G3
MF,GO:0003713,transcription coactivator activity,-0.5980953058753532,15,0.8787878787878788,1,NUPR1/DYRK1B/ING4/COPS5/MED4/SCAND1/TADA3/BCL10/PRMT2/ZMIZ2/LPIN3/SS18L2/HTATIP2/PCBD1
BP,GO:0015031,protein transport,-0.726689750923897,71,0.8788546255506607,1,TANGO6/TMED5/SMG6/TBC1D22B/FAM91A1/AP4E1/MYO18A/MPC2/DTX3L/KPNA5/NEDD4/SNX4/USP46/ZDHHC18/RBSN/ANO1/EDEM1/ACVR2B/EIF5A2/RAB15
BP,GO:0009896,positive regulation of catabolic process,0.6586073514610928,21,0.8806818181818182,1,SESN1/BAX/VGLL4/GBA/NUPR1/YTHDF3/RAB7A/PIP4K2A/CHFR/RCHY1
BP,GO:0055085,transmembrane transport,-0.6927822201525843,33,0.8810020876826722,1,MYO5A/APPL2/TRPM7/DIAPH1/SLC25A43/CLCC1/PSEN2/MPC2/STAC/NEDD4/SLC7A1/CNNM4/LRRC8B/ANO1/PRKAA2
CC,GO:0031410,cytoplasmic vesicle,-0.7443345340083748,91,0.8820960698689956,1,P4HB/DDHD2/RAB15/TAB1/IL7R/PLA2G3
CC,GO:0097708,intracellular vesicle,-0.7443345340083748,91,0.8820960698689956,1,P4HB/DDHD2/RAB15/TAB1/IL7R/PLA2G3
CC,GO:0030141,secretory granule,0.6568911635834863,18,0.8854368932038835,1,CALML5/C6orf120/VAMP7/VAMP7/FTL/RAB7A/PGM1
BP,GO:0009259,ribonucleotide metabolic process,0.6672416742286287,17,0.8858267716535433,1,ADCY1/PDE4B
BP,GO:0090087,regulation of peptide transport,0.6661328219348827,17,0.8877952755905512,1,APOD/RASL10B/VAMP7/VAMP7
BP,GO:0007517,muscle organ development,-0.6406016001232702,11,0.8882113821138211,1,TGFBR1/CYP26B1
BP,GO:1903050,regulation of proteolysis involved in cellular protein catabolic process,-0.640869480981332,11,0.8882113821138211,1,RNF180/NUDT15/EDEM1
CC,GO:0043292,contractile fiber,0.629464860391415,11,0.888235294117647,1,PDE4B/ACTA2
BP,GO:0051235,maintenance of location,0.6301850973417805,11,0.888235294117647,1,TAPT1/BAX/FTL/CDS1/CDK5/G3BP2
BP,GO:0034622,cellular protein-containing complex assembly,0.6623010983168736,33,0.8891013384321224,1,ERCC5/MET/RIC3/VAMP7/VAMP7/ZNHIT6/PSMG4/TOMM20/RSL24D1/TSPYL2/RBBP4/CAPZA1/VAMP4/ASF1A/SDHAF2/CSNK2B/TBP/CYFIP1/PAK1/MAPRE1/ANKRD27/MYO1C/CELF1/RBBP7/HP1BP3/GTF2H1/TRAPPC12/DIAPH1/SPTY2D1/TMEM199/AGO4
BP,GO:0045787,positive regulation of cell cycle,0.6502515966825893,18,0.8893203883495145,1,CDKN1A/PIDD1/CCND3/BAX/NUPR1/TRIAP1/CDK4
BP,GO:0015980,energy derivation by oxidation of organic compounds,0.620329723981833,10,0.8905950095969289,1,EPM2AIP1/PGM1/ISCU/SDHAF2/PPP1CC/IDH3G/PRKAG2/PIK3CA/CS
CC,GO:0043228,non-membrane-bounded organelle,-0.7722834246518405,161,0.8911111111111111,1,YES1/MTMR12/MYO1C/TTLL12/VDR/ZNF341/TCP11L1/VPS4A/RC3H2/ELL/DCTN4/RNF168/KLHL2/RBBP7/NUP62/HP1BP3/WDR11/MYO1B/GOLGA3/KLHL42/CSNK2A2/ZMIZ2/CEP85/ACTG1/MYO5A/INO80/ELF4/TRAPPC12/DIAPH1/KIF13A/SPTY2D1/SUDS3/CARHSP1/CBX5/RIN1/KIF16B/AGO4/INPPL1/WDR55/RCC1/ARSJ/SSH2/SMG6/FNBP1L/ARNT/LPCAT2/PSEN2/ZHX2/MAST2/MYO18A/PLEKHH1/KDM7A/NEDD4/SNX4/CDK6/STARD13/KLF11/PRKAR2A/DNAL4/TUBAL3/MAPKBP1/CLASP2/ASXL2/SAMD4A/CEP128/ZMYND11/MICALCL/ARNT2/CMPK1/P4HB/FCF1/DDHD2/TPM4/PRKAA2/ZNF367/PLA2G3/CAPN6/CCNB3
CC,GO:0043232,intracellular non-membrane-bounded organelle,-0.7722834246518405,161,0.8911111111111111,1,YES1/MTMR12/MYO1C/TTLL12/VDR/ZNF341/TCP11L1/VPS4A/RC3H2/ELL/DCTN4/RNF168/KLHL2/RBBP7/NUP62/HP1BP3/WDR11/MYO1B/GOLGA3/KLHL42/CSNK2A2/ZMIZ2/CEP85/ACTG1/MYO5A/INO80/ELF4/TRAPPC12/DIAPH1/KIF13A/SPTY2D1/SUDS3/CARHSP1/CBX5/RIN1/KIF16B/AGO4/INPPL1/WDR55/RCC1/ARSJ/SSH2/SMG6/FNBP1L/ARNT/LPCAT2/PSEN2/ZHX2/MAST2/MYO18A/PLEKHH1/KDM7A/NEDD4/SNX4/CDK6/STARD13/KLF11/PRKAR2A/DNAL4/TUBAL3/MAPKBP1/CLASP2/ASXL2/SAMD4A/CEP128/ZMYND11/MICALCL/ARNT2/CMPK1/P4HB/FCF1/DDHD2/TPM4/PRKAA2/ZNF367/PLA2G3/CAPN6/CCNB3
BP,GO:0016043,cellular component organization,0.7625567045200111,215,0.892416225749559,1,PCDHB13/CLDN3/ADCY1/NDRG4/ATG9B/ADAMTS14/CALML5/CLDN9/TOX/APOD/SMOC1/RTP4/TTC36/ERCC5/MET/CLDN1/BANF1/MCFD2/PDCD6/BOD1/C12orf57/STX12/TAPT1/RIC3/CDKN1A/MARCKSL1/VAMP7/VAMP7
BP,GO:0070647,protein modification by small protein conjugation or removal,-0.6889631235440046,43,0.892933618843683,1,RC3H2/RNF168/KLHL2/NUP62/USP28/BTRC/FBXO30/KLHL42/INO80/OTUD3/SUDS3/ARNT/HMG20A/USP31/DTX3L/RNF180/NEDD4/TGFBR1/USP46/ASXL2/TAB1
CC,GO:0010008,endosome membrane,-0.6812777842069934,32,0.8939393939393939,1,CHMP1B/EEA1/ITM2B/CD164/SPG21/SNX1/YIPF2/STARD3NL/PRAF2/SNX14/MAP3K7/ZFYVE27/AP5M1/EHD4/WDR44/VPS4A/MYO1B/SBF2/APPL2/KIF13A/KIF16B/DTX3L/SNX4/RBSN/RAP2A/RAB15/TAB1
BP,GO:0043543,protein acylation,-0.6371563992009969,11,0.8943089430894309,1,ZDHHC18/PRKAA2
BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,-0.7169572216751182,69,0.8946236559139785,1,KDM7A/GABPB2/SS18L2/TGFBR1/MICAL2/ASXL2/HTATIP2/ARNT2/PCBD1/HAS3/RPS6KA1/PRKAA2/CRLF3
BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,-0.6216140833777494,13,0.8947368421052632,1,TBL1XR1/FBXL12/CHFR/RCHY1/CDC26/RYBP/MTM1/BTRC/KLHL42/RNF180/NEDD4/EDEM1
MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,0.645764221595751,15,0.8954635108481263,1,NHLH2/RBPJ/KDM3A/C1D
BP,GO:0006839,mitochondrial transport,0.6093555988740091,10,0.8963531669865643,1,UCP2
BP,GO:0046483,heterocycle metabolic process,-0.7716805256600233,188,0.8997668997668997,1,IL1RAP/ADCY9/KDM7A/TOB2/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/NUDT15/MICAL2/ASXL2/SAMD4A/TRMT2B/HTATIP2/UAP1/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/CMPK1/EGLN3/RPS6KA1/FCF1/PRKAA2/SCML1/CRLF3/TAB1/ZNF367/RHEBL1/IL7R
BP,GO:0006725,cellular aromatic compound metabolic process,-0.7713861688416795,190,0.9009216589861752,1,IL1RAP/ADCY9/KDM7A/TOB2/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/NUDT15/MICAL2/ASXL2/SAMD4A/TRMT2B/HTATIP2/UAP1/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/CMPK1/EGLN3/RPS6KA1/FCF1/PRKAA2/SCML1/CRLF3/TAB1/ZNF367/RHEBL1/IL7R
BP,GO:1902679,negative regulation of RNA biosynthetic process,-0.6852602045416772,39,0.9012605042016807,1,SUDS3/CBX5/ATAD2B/HMG20A/ZHX2/TOB2/NEDD4/CDK6/KLF11/WWC2/ZMYND11/ACVR2B/SCML1
BP,GO:1903507,negative regulation of nucleic acid-templated transcription,-0.6852602045416772,39,0.9012605042016807,1,SUDS3/CBX5/ATAD2B/HMG20A/ZHX2/TOB2/NEDD4/CDK6/KLF11/WWC2/ZMYND11/ACVR2B/SCML1
BP,GO:0010638,positive regulation of organelle organization,-0.6159263079446896,23,0.9018789144050104,1,DDHD1/TGFBR1/DDHD2/SDC1
BP,GO:1901360,organic cyclic compound metabolic process,-0.7693637727931005,199,0.9023255813953488,1,IL1RAP/ADCY9/KDM7A/TOB2/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/NUDT15/MICAL2/ASXL2/SAMD4A/TRMT2B/HTATIP2/UAP1/ZMYND11/ARNT2/PCBD1/LBR/ACVR2B/HAS3/CMPK1/EGLN3/RPS6KA1/FCF1/PRKAA2/SCML1/CYP26B1/CRLF3/TAB1/ZNF367/RHEBL1/IL7R
BP,GO:0006396,RNA processing,-0.6395840175764943,30,0.9054621848739496,1,TRUB2/ZNHIT6/WDR83/LSM7/HNRNPA0/C1D/CWC15/RP9/HSD17B10/TRMT112/KIN/THOC5/TRMT2A/PPIE/DNAJC8/WDR33/HTATSF1/TSEN34/PAPOLA/HNRNPU/SAFB2/CELF1/GTF2H1/AGO4/WDR55/DUS2/BUD13/TRMT2B/FCF1
BP,GO:0008104,protein localization,-0.732791409672517,94,0.9063829787234042,1,GNPAT/SNX14/HNRNPU/ALS2/ZFYVE27/PAK1/AP5M1/MAPRE1/AGPS/SNX24/PKP3/EHD4/MTM1/ANKRD27/MYO1C/ATG4D/XPO4/VPS4A/NUP62/WDR11/NBAS/HEATR5A/CSNK2A2/EXOC2/ACTG1/MYO5A/APPL2/TRAPPC12/AGFG1/DIAPH1/KIF13A/TANGO6/TMED5/SMG6/TBC1D22B/FAM91A1/AP4E1/MYO18A/MPC2/DTX3L/KPNA5/PLEKHA1/STAC/NEDD4/SNX4/USP46/ZDHHC18/RBSN/CLASP2/CEP128/RAP2A/ANO1/EDEM1/ACVR2B/PRKAA2/EIF5A2/RAB15
CC,GO:0000922,spindle pole,-0.6119509183251355,10,0.9106029106029107,1,VPS4A/DCTN4/NUP62/CEP85/MAPKBP1/CEP128
BP,GO:0034765,regulation of ion transmembrane transport,0.5894416854537996,10,0.9117082533589251,1,PDE4B/BAX/ISCU/DNAJC30/CDK5
BP,GO:1904062,regulation of cation transmembrane transport,0.5894416854537996,10,0.9117082533589251,1,PDE4B/BAX/ISCU/DNAJC30/CDK5
BP,GO:0006403,RNA localization,-0.6114737286340857,12,0.9131313131313131,1,G3BP2/THOC5/TERF2/WDR33/HNRNPU/MYO1C/NUP62/AGFG1/SMG6/EIF5A2
BP,GO:0045087,innate immune response,-0.6249580509262717,29,0.9138655462184874,1,ARG2/TAB1
MF,GO:0008047,enzyme activator activity,-0.6018805552113766,20,0.9144050104384134,1,BNIP2/ALS2/PRKAG2/FRS2/ANKRD27/DOCK5/PIK3CA/ARHGAP12/AGFG1/RIN1/TBC1D22B/DTX3L/STARD13/TAB1
BP,GO:0048193,Golgi vesicle transport,0.6151448201614574,22,0.9146110056925996,1,MCFD2/PDCD6/VAMP7/VAMP7
MF,GO:0019904,protein domain specific binding,-0.6055156754751839,25,0.9151138716356108,1,PLEKHA1/LANCL1/NEDD4/CRADD/PRKAR2A/LBR
MF,GO:1901363,heterocyclic compound binding,-0.7498441217894836,187,0.9154929577464789,1,MAP4K5/ADCY9/ADCY7/GABPB2/CDKL1/CDK6/KLF11/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/TUBAL3/ACAD11/MICAL2/ASXL2/SAMD4A/MKNK2/RAP2A/ZMYND11/POMK/ARNT2/LBR/ACVR2B/CMPK1/RPS6KA1/P4HB/FCF1/PRKAA2/EIF5A2/RAB15/CYP26B1/CRLF3/ZNF367/RHEBL1
BP,GO:0048608,reproductive structure development,-0.5911763446303246,13,0.917004048582996,1,AGO4/ARNT/PLEKHA1/TGFBR1/SDC1
BP,GO:0061458,reproductive system development,-0.5911763446303246,13,0.917004048582996,1,AGO4/ARNT/PLEKHA1/TGFBR1/SDC1
CC,GO:1902494,catalytic complex,-0.6849490546191169,61,0.9200863930885529,1,NEDD4/SNX4/CDK6/PRKAR2A/DNAL4/TGFBR1/GCLM/ACVR2B/P4HB/CCNB3
BP,GO:0019439,aromatic compound catabolic process,0.6223652374416102,30,0.9201520912547528,1,ALDH1L1/PDE4B/CIRBP/BAX/LSM7/HNRNPA0/YTHDF3/MBD4
BP,GO:1901988,negative regulation of cell cycle phase transition,0.5888132927061949,14,0.9202334630350194,1,CDKN1A/PIDD1/BAX/TRIAP1/CDK4
BP,GO:1901991,negative regulation of mitotic cell cycle phase transition,0.5888132927061949,14,0.9202334630350194,1,CDKN1A/PIDD1/BAX/TRIAP1/CDK4
BP,GO:1903311,regulation of mRNA metabolic process,0.5850091600058688,14,0.9202334630350194,1,CIRBP/HNRNPA0/YTHDF3/CNOT7/PAPOLA/HNRNPU/PKP3/SAFB2/RC3H2/CELF1/NBAS/DHX34/CARHSP1
BP,GO:0071156,regulation of cell cycle arrest,0.5870127064629086,12,0.9212598425196851,1,CDKN1A/PIDD1/BAX/TRIAP1/CDK4/CDK5
BP,GO:0045088,regulation of innate immune response,0.6173871307553285,16,0.921875,1,CARD9/DUSP10/ZCCHC3/YTHDF3/POLR3F
MF,GO:0097159,organic cyclic compound binding,-0.7568731259781937,191,0.9234338747099768,1,MAP4K5/ADCY9/ADCY7/GABPB2/CDKL1/CDK6/KLF11/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/TUBAL3/ACAD11/MICAL2/ASXL2/SAMD4A/MKNK2/RAP2A/ZMYND11/POMK/OSBP2/ARNT2/LBR/ACVR2B/CMPK1/RPS6KA1/P4HB/FCF1/PRKAA2/EIF5A2/RAB15/CYP26B1/CRLF3/ZNF367/RHEBL1
BP,GO:0051254,positive regulation of RNA metabolic process,-0.6970176504011876,64,0.9235807860262009,1,KDM7A/GABPB2/SS18L2/TGFBR1/MICAL2/ASXL2/HTATIP2/ARNT2/PCBD1/HAS3/RPS6KA1/CRLF3
BP,GO:0000209,protein polyubiquitination,0.5788573566078257,14,0.9241245136186771,1,WSB1/ZNF738/FBXL12/CHFR/CDC26/TRIM44/RC3H2/RNF168/BTRC/FBXO30/KLHL42/DTX3L/RNF180/NEDD4
BP,GO:0034762,regulation of transmembrane transport,0.5788573566078257,14,0.9241245136186771,1,PDE4B/BAX/ISCU/DNAJC30/CDK5/CAPN10/PRKAG2/YES1/MYO5A/APPL2/DIAPH1/PSEN2/STAC/NEDD4
BP,GO:0016070,RNA metabolic process,-0.7561177365035433,154,0.9246575342465754,1,IL1RAP/KDM7A/TOB2/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/MICAL2/ASXL2/SAMD4A/TRMT2B/HTATIP2/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/EGLN3/RPS6KA1/FCF1/SCML1/CRLF3/TAB1/ZNF367/RHEBL1
CC,GO:0031974,membrane-enclosed lumen,-0.7485972544612071,194,0.9252336448598131,1,SUMF1/UAP1/ZMYND11/ANO1/ARNT2/PCBD1/CMPK1/EGLN3/PM20D2/RPS6KA1/P4HB/FCF1/SDC1/PRKAA2/ARG2/TAB1/ZNF367/CCNB3
CC,GO:0043233,organelle lumen,-0.7485972544612071,194,0.9252336448598131,1,SUMF1/UAP1/ZMYND11/ANO1/ARNT2/PCBD1/CMPK1/EGLN3/PM20D2/RPS6KA1/P4HB/FCF1/SDC1/PRKAA2/ARG2/TAB1/ZNF367/CCNB3
CC,GO:0070013,intracellular organelle lumen,-0.7485972544612071,194,0.9252336448598131,1,SUMF1/UAP1/ZMYND11/ANO1/ARNT2/PCBD1/CMPK1/EGLN3/PM20D2/RPS6KA1/P4HB/FCF1/SDC1/PRKAA2/ARG2/TAB1/ZNF367/CCNB3
BP,GO:0032446,protein modification by small protein conjugation,0.5997452793237136,30,0.9258555133079848,1,PDCD6/KLHL9/WSB1/ZNF738/MED21/FBXL12/CHFR/RCHY1/CDK5/CDC26/RYBP/RTF1/TRIM44/ASB8/BCL10/SPRTN/MKRN2/RC3H2/RNF168/KLHL2/NUP62/BTRC/FBXO30/KLHL42/ARNT/HMG20A/DTX3L/RNF180/NEDD4/TGFBR1
BP,GO:0000082,G1/S transition of mitotic cell cycle,-0.5836597206294215,20,0.9269311064718163,1,APPL2/INO80/CNOT6/RCC1/CDK6/KLF11/CRADD/CRLF3
BP,GO:0044843,cell cycle G1/S phase transition,-0.5836597206294215,20,0.9269311064718163,1,APPL2/INO80/CNOT6/RCC1/CDK6/KLF11/CRADD/CRLF3
BP,GO:0007041,lysosomal transport,-0.5995843206229566,10,0.9272349272349273,1,ALS2/MTM1/VPS4A/KIF13A/DTX3L/NEDD4/RBSN
BP,GO:0071158,positive regulation of cell cycle arrest,-0.6005350852791829,10,0.9272349272349273,1,CRADD/CRLF3
BP,GO:0006974,cellular response to DNA damage stimulus,0.6372404104454128,35,0.9273422562141491,1,ERCC5/CDKN1A/PIDD1/BAX/NUPR1/MCL1/MBD4/INIP/ING4/TRIAP1/COPS5/RCHY1/KIN/ASF1A/THOC5/CNOT7/SPRTN/CBX1/TERF2/PPIE/WDR33/TAOK3
BP,GO:0009056,catabolic process,-0.708555633379129,110,0.9284116331096197,1,LIX1L/PCBD1/EDEM1/OMA1/DDHD2/SDC1/PRKAA2/ARG2/CYP26B1/PLA2G3
BP,GO:0090304,nucleic acid metabolic process,-0.7471169057979006,168,0.9287305122494433,1,IL1RAP/KDM7A/TOB2/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/NUDT15/MICAL2/ASXL2/SAMD4A/TRMT2B/HTATIP2/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/EGLN3/RPS6KA1/FCF1/SCML1/CRLF3/TAB1/ZNF367/RHEBL1/IL7R
BP,GO:0051649,establishment of localization in cell,0.6915088724283359,100,0.9291044776119403,1,ADCY1/NDRG4/CALML5/APOD/RTP4/BANF1/MCFD2/PDCD6/BOD1/STX12/C6orf120/CDKN1A/VAMP7/VAMP7
BP,GO:1903362,regulation of cellular protein catabolic process,-0.5953481050960814,12,0.9292929292929293,1,GBA/NUPR1/CHFR/RCHY1/RYBP/MTM1/BTRC/CSNK2A2/RNF180/NUDT15/EDEM1
CC,GO:0098588,bounding membrane of organelle,-0.6830987531505767,88,0.9320175438596491,1,LPCAT2/FUT1/AP4E1/PSEN2/MYO18A/DTX3L/ANXA7/CYTH1/SNX4/MAP4K2/RBSN/UBIAD1/PHLPP2/PTPRB/RAP2A/SCARA3/RAB15/TAB1/ST6GALNAC6/IL7R
BP,GO:0016032,viral process,0.5992063458696816,31,0.9338374291115312,1,CLDN9/CLDN1/BANF1/TAPT1
CC,GO:0005654,nucleoplasm,-0.7340701860908564,155,0.9340909090909091,1,UAP1/ZMYND11/ANO1/ARNT2/PCBD1/CMPK1/EGLN3/PM20D2/RPS6KA1/FCF1/PRKAA2/TAB1/ZNF367/CCNB3
MF,GO:0004842,ubiquitin-protein transferase activity,0.5923128403446424,15,0.9349112426035503,1,KLHL9/ZNF738/MED21/CHFR/RCHY1/TRIM44/MKRN2/RC3H2/RNF168/BTRC/FBXO30/KLHL42/DTX3L/RNF180/NEDD4
MF,GO:0019787,ubiquitin-like protein transferase activity,0.5923128403446424,15,0.9349112426035503,1,KLHL9/ZNF738/MED21/CHFR/RCHY1/TRIM44/MKRN2/RC3H2/RNF168/BTRC/FBXO30/KLHL42/DTX3L/RNF180/NEDD4
MF,GO:0061630,ubiquitin protein ligase activity,-0.5799070213711042,11,0.9349593495934959,1,MKRN2/RC3H2/BTRC/FBXO30/DTX3L/RNF180/NEDD4
MF,GO:0061659,ubiquitin-like protein ligase activity,-0.5799070213711042,11,0.9349593495934959,1,MKRN2/RC3H2/BTRC/FBXO30/DTX3L/RNF180/NEDD4
BP,GO:0043467,regulation of generation of precursor metabolites and energy,-0.588602019942511,10,0.9355509355509356,1,PRKAG2/ENTPD5/PIK3CA/NUP62/ARNT/PRKAA2
BP,GO:0015833,peptide transport,-0.6610451435250327,72,0.9358407079646017,1,TANGO6/TMED5/SMG6/TBC1D22B/FAM91A1/AP4E1/MYO18A/MPC2/DTX3L/KPNA5/NEDD4/SNX4/USP46/ZDHHC18/RBSN/ANO1/EDEM1/ACVR2B/EIF5A2/RAB15
BP,GO:0042886,amide transport,-0.6610451435250327,72,0.9358407079646017,1,TANGO6/TMED5/SMG6/TBC1D22B/FAM91A1/AP4E1/MYO18A/MPC2/DTX3L/KPNA5/NEDD4/SNX4/USP46/ZDHHC18/RBSN/ANO1/EDEM1/ACVR2B/EIF5A2/RAB15
BP,GO:0051234,establishment of localization,0.6841087846014134,153,0.9391771019677997,1,ADCY1/C15orf48/UCP2/NDRG4/CALML5/APOD/PDE4B/RASL10B/RTP4/MET/CLDN1/BANF1/MCFD2/PDCD6/BOD1/STX12/C6orf120/CDKN1A/VAMP7/VAMP7
BP,GO:0006091,generation of precursor metabolites and energy,0.597934986934255,21,0.9412878787878788,1,C15orf48/DHDH/NUPR1/EPM2AIP1/PGM1/ISCU/DNAJC30/QDPR/SDHAF2/PPP1CC/IDH3G/PRKAG2/ENTPD5/PIK3CA/NUP62/ALDH4A1/ASPH/CS
CC,GO:0043025,neuronal cell body,-0.5503381485653668,14,0.9426229508196722,1,MYO5A/AGFG1/RIN1/PSEN2/CNNM4/PRKAA2
BP,GO:0045892,"negative regulation of transcription, DNA-templated",-0.5828917758645799,38,0.9426751592356688,1,SUDS3/CBX5/ATAD2B/HMG20A/ZHX2/NEDD4/CDK6/KLF11/WWC2/ZMYND11/ACVR2B/SCML1
BP,GO:0051648,vesicle localization,0.5720255023496745,17,0.9429133858267716,1,MCFD2/PDCD6/VAMP7/VAMP7
BP,GO:0051650,establishment of vesicle localization,0.5720255023496745,17,0.9429133858267716,1,MCFD2/PDCD6/VAMP7/VAMP7
CC,GO:0000790,nuclear chromatin,-0.5904469606105401,28,0.9447983014861996,1,INO80/ELF4/SUDS3/CBX5/RCC1/ARNT/ZHX2/KLF11/ASXL2/ARNT2/ZNF367
BP,GO:0050767,regulation of neurogenesis,-0.5962347891901317,22,0.9452631578947368,1,NDRG4/TOX/VAMP7/VAMP7
CC,GO:0005634,nucleus,0.730375097856572,252,0.9487179487179487,1,MEX3B/PGBD5/ADCY1/C15orf48/KLLN/NHLH2/ALPK3/PTPMT1/NAALADL2/TOX/PDE4B/RGS17/SESN1/ERCC5/BANF1/PDCD6/AKR1C3/C12orf57/FOXQ1/AMDHD2/CDKN1A/PIDD1/CMTM3/FAM32A/GABPA/CCND3/TC2N/CIRBP/PYGO2/RBPJ/NGRN/ZNF738/KDM3A/DUSP10/MED21/GLMP/HMBOX1/ZNHIT6/WDR83/BAX/VGLL4/STAG2/LSM7/TBL1XR1/STRBP/NUPR1/MCL1/EPM2AIP1/HNRNPA0/DYRK1B/C1D/POLR2J3/POLR3F/CENPBD1/ZNF48/GLI4/CWC15/MBD4/NRBF2/RP9/ISCU/INIP/MAPKAP1/RAD54L2/ING4/ZNF85/FBXL12/CBX6/TRIAP1/SBNO1/PTPN14/NSMF/PIP4K2A/CDK4/RSL24D1/PNRC2/ZHX1/GTF2IRD2/LDOC1/TSPYL2/CHFR/ZNF226/COPS5/ANKRA2/TRMT112/FAM217B/RBBP4/RCHY1/CDK5/CDC26/LDB1/MED4
BP,GO:0006913,nucleocytoplasmic transport,0.5590917248061523,16,0.94921875,1,APOD/CDKN1A/MBTPS1
MF,GO:0003729,mRNA binding,0.5342178931592702,12,0.952755905511811,1,CIRBP/HNRNPA0/YTHDF3/G3BP2/THOC5/PPIE/PAIP2/HNRNPU/RC3H2/CELF1
BP,GO:0090068,positive regulation of cell cycle process,0.5501631896525816,16,0.953125,1,CDKN1A/PIDD1/CCND3/BAX/TRIAP1/CDK4
BP,GO:0032956,regulation of actin cytoskeleton organization,-0.5657495672509887,10,0.9542619542619543,1,CYFIP1/PAK1/MYO1C/ACTG1/SSH2/TGFBR1/CLASP2
BP,GO:0000122,negative regulation of transcription by RNA polymerase II,-0.5541063514216786,25,0.9544513457556936,1,SUDS3/CBX5/HMG20A/ZHX2/NEDD4/CDK6/KLF11/WWC2/ACVR2B
